Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY27,OUT035,3192.11152
FDB39,OUT027,4106.85414
FDU59,OUT045,2465.65714
FDZ57,OUT049,1784.6436099999999
FDO21,OUT049,3163.1492200000002
FDS43,OUT018,2531.07199
FDU28,OUT010,322.81313000000006
FDC51,OUT010,343.65267
FDW16,OUT010,276.90621999999996
FDP32,OUT010,312.79284
FDB60,OUT019,318.81832999999995
NCQ30,OUT046,1892.8361099999997
FDD26,OUT049,2629.64368
FDI44,OUT045,1203.4335
DRH23,OUT046,1651.8498
FDO44,OUT046,1875.1924100000003
FDG04,OUT046,2790.96702
FDM32,OUT027,2628.4452400000005
FDM09,OUT013,2810.0754799999995
FDZ47,OUT013,1885.9450800000002
FDM40,OUT027,3452.70564
FDY48,OUT017,1645.99076
NCM30,OUT045,1147.60617
FDX36,OUT010,413.59496
DRF03,OUT017,1090.4139499999999
FDN51,OUT049,2742.6632299999997
FDM57,OUT049,1290.62001
FDB35,OUT049,2040.0444900000002
FDY13,OUT027,3124.56611
FDA37,OUT017,2446.2490700000003
NCX53,OUT017,2070.0720700000006
FDD59,OUT018,1195.54377
FDX10,OUT019,275.60791
FDC03,OUT018,1991.8405699999998
FDW43,OUT035,2607.5391200000004
FDW10,OUT046,2582.0722699999997
FDY14,OUT027,4376.6363
FDV43,OUT045,997.60143
FDO40,OUT013,2274.4060899999995
FDP46,OUT027,2781.4127900000003
NCE43,OUT019,384.33305
FDD05,OUT035,1689.1346
FDJ60,OUT010,302.77255
DRE27,OUT018,1355.93499
FDO11,OUT035,2999.56216
DRG11,OUT027,2619.98958
FDK33,OUT010,491.72659000000004
DRM23,OUT045,2534.86705
FDJ02,OUT027,3507.4344000000006
NCZ05,OUT045,1810.0105899999999
NCL30,OUT013,2136.3524599999996
FDZ19,OUT018,2179.2965599999998
FDM45,OUT049,1523.7165900000002
FDO36,OUT046,2089.77975
NCK31,OUT045,1735.3078300000002
DRJ37,OUT045,2260.4575800000002
FDP24,OUT018,1664.63316
FDF46,OUT013,1973.2314599999997
FDX46,OUT019,281.79985
NCL18,OUT045,2909.2463900000002
FDJ26,OUT013,2054.95841
FDJ07,OUT045,1836.50943
FDY15,OUT013,2107.9228
DRG01,OUT045,1300.2408200000002
FDF58,OUT045,1298.50974
FDZ14,OUT019,271.77956
FDP31,OUT049,2081.0577700000003
FDH45,OUT013,1983.85097
FDA09,OUT010,313.9246999999999
FDW31,OUT035,2315.28621
FDA57,OUT046,2249.67162
NCE55,OUT035,2802.08588
FDC17,OUT019,347.08154
FDC59,OUT013,1486.23205
FDA22,OUT013,2660.73654
FDK52,OUT035,2637.6998599999997
NCM26,OUT046,2094.77325
NCT53,OUT035,2603.0116800000005
FDW45,OUT018,2374.54241
NCI18,OUT035,3266.4148
FDE38,OUT018,1754.44958
FDF08,OUT019,305.43575
FDY58,OUT010,469.15596999999997
FDF58,OUT019,352.37465
FDX39,OUT017,3113.8134400000004
FDB44,OUT049,2389.38975
FDF28,OUT013,2333.89532
FDE39,OUT013,2619.2904900000003
FDT37,OUT018,2113.31578
FDZ45,OUT017,3475.7090300000004
FDO40,OUT035,1925.56018
FDM57,OUT027,2201.73402
DRG36,OUT017,2730.5789600000003
FDY36,OUT010,261.16005
DRL60,OUT027,4300.868260000001
FDS25,OUT019,324.84382
DRF49,OUT027,2754.3147299999996
FDP16,OUT045,3712.2344800000005
FDS60,OUT049,2033.6195200000002
FDU15,OUT027,3489.7241200000003
FDK43,OUT046,1745.36141
FDN25,OUT046,1187.5208799999998
FDE53,OUT049,1863.7073599999999
FDB22,OUT013,2852.8864200000003
FDE39,OUT017,2133.15662
FDX35,OUT035,3106.88912
NCG54,OUT049,3606.5720199999996
FDH27,OUT035,2782.11188
NCK42,OUT013,3254.7965900000004
FDS25,OUT049,2331.4318599999997
FDI10,OUT018,1998.7981800000002
FDU35,OUT035,2371.7127600000003
FDI04,OUT017,3069.30471
DRK23,OUT035,2918.76733
FDB53,OUT019,285.56162
FDY02,OUT049,2637.1672200000003
FDM60,OUT035,1371.01536
NCJ31,OUT010,602.5157099999999
DRP35,OUT017,2140.3805500000003
NCQ30,OUT018,1954.123
DRL11,OUT010,354.13901999999996
FDU01,OUT013,1623.9527799999998
FDR39,OUT035,2491.7897900000003
FDO08,OUT046,2596.9861899999996
FDC02,OUT045,4039.1089899999997
NCZ29,OUT035,2335.16034
FDF29,OUT010,314.5905000000001
FDZ23,OUT017,3173.46912
NCU53,OUT018,1566.9270099999999
NCW30,OUT013,3254.7965900000004
NCM26,OUT027,3446.94647
FDV50,OUT027,4106.854140000001
FDW15,OUT049,2734.80679
FDI35,OUT027,4582.80127
FDO11,OUT017,2678.81301
FDN48,OUT046,1603.74575
NCA17,OUT049,2465.5905599999996
NCN54,OUT013,1845.5643100000002
FDP22,OUT013,1846.89591
NCB54,OUT035,2154.06274
FDD08,OUT045,1049.8334399999999
DRM48,OUT010,241.15276000000003
FDG41,OUT027,3452.1397100000004
FDE44,OUT027,2595.8876200000004
FDE26,OUT035,2135.6866600000003
NCS38,OUT013,2180.89448
NCJ54,OUT018,2572.3848799999996
FDI40,OUT019,272.14574999999996
FDN45,OUT018,2756.97793
FDU43,OUT046,2877.48773
FDI04,OUT010,363.75982999999997
NCC07,OUT018,1313.42366
NCC07,OUT019,302.00688
NCD18,OUT045,3189.2818700000003
FDU55,OUT035,2916.17071
FDX59,OUT035,1859.9123000000004
FDR52,OUT049,3207.79111
NCP17,OUT013,1841.40306
FDQ32,OUT045,2286.42378
NCT17,OUT049,2517.1234800000007
FDO10,OUT049,1456.8369799999998
FDE32,OUT049,1904.8205100000002
FDN44,OUT045,2600.3484799999997
FDH02,OUT035,2097.0702599999995
FDK60,OUT013,1909.9471700000001
FDS24,OUT019,308.96448999999996
FDL03,OUT010,392.65555
FDB46,OUT027,4752.54698
FDO48,OUT049,2870.53012
FDZ39,OUT049,2574.88163
FDT02,OUT027,2153.3303600000004
FDC50,OUT013,2325.23992
FDP39,OUT035,1643.4607200000003
DRG15,OUT018,1852.8881099999999
FDP10,OUT018,2283.92703
FDF53,OUT027,4350.20404
FDN34,OUT045,3408.19691
FDK02,OUT045,1597.28749
FDC23,OUT045,2766.0660999999996
FDJ10,OUT019,292.81884
FDE53,OUT035,1878.95418
FDR25,OUT035,2798.72359
FDW50,OUT046,2801.08718
FDS09,OUT049,1288.15655
FDW49,OUT010,362.42823000000004
FDU51,OUT046,2271.1436700000004
FDF28,OUT018,1639.0997300000004
NCY30,OUT018,2597.1859300000006
FDD44,OUT045,3824.05559
FDX09,OUT017,2857.58031
NCF30,OUT013,2022.4340800000002
FDZ50,OUT019,277.17254
FDW37,OUT013,2274.0399
FDD11,OUT049,3853.25092
DRH39,OUT018,2023.2330399999998
FDA36,OUT049,2143.01046
NCG43,OUT049,2308.42847
FDF02,OUT035,1754.3164199999999
FDP57,OUT027,2603.64419
NCE42,OUT017,2750.7527
NCR38,OUT027,5120.168449999999
FDP03,OUT019,359.99806
FDO51,OUT035,2877.9537899999996
NCQ42,OUT046,1959.38282
NCM41,OUT046,2023.0332999999998
FDH48,OUT027,2448.7125300000002
DRF60,OUT046,1866.83662
FDJ27,OUT035,2865.43675
FDQ14,OUT013,2681.7092399999997
FDN27,OUT017,2078.2281199999998
NCQ02,OUT046,2818.53114
FDJ33,OUT049,1641.09713
FDP07,OUT027,5079.421489999999
DRE01,OUT049,2985.68023
FDU36,OUT045,1441.62345
FDL28,OUT017,3400.6067899999994
NCX53,OUT046,2544.58773
FDZ39,OUT013,2120.97248
NCP42,OUT013,3157.42334
FDJ14,OUT035,2409.4969100000003
FDK04,OUT049,1552.51244
NCC19,OUT017,2239.7511999999997
FDS09,OUT018,1393.71914
FDZ02,OUT046,1993.8379699999998
FDD35,OUT018,1894.0012600000002
NCY42,OUT017,2320.67919
FDB05,OUT045,3517.62114
FDF20,OUT035,2847.5933099999997
NCO41,OUT018,1308.92951
FDC40,OUT027,3619.9546
FDV58,OUT045,2253.0672
FDZ57,OUT045,1723.8227800000004
DRM35,OUT046,2436.09562
DRN36,OUT018,1614.06565
FDQ13,OUT046,1807.2142300000003
DRO35,OUT010,266.02039
NCD43,OUT035,1981.18777
FDA51,OUT018,1991.8405699999998
NCX17,OUT027,4753.0796199999995
NCZ17,OUT049,1493.7888799999998
FDR11,OUT027,3549.57954
FDW34,OUT049,3349.5732199999998
FDN50,OUT017,1807.4805500000002
FDS09,OUT046,1688.73512
FDS48,OUT018,1664.63316
FDL44,OUT049,2699.2530699999998
DRF48,OUT018,2448.64595
FDA14,OUT018,2096.90381
NCD30,OUT049,2097.20342
FDI16,OUT017,1195.71022
NCG06,OUT035,3543.15457
DRZ24,OUT035,2083.0218800000002
NCS17,OUT045,1805.88263
FDB37,OUT045,3119.57261
FDE10,OUT035,1977.95864
FDC57,OUT045,3724.0524300000006
FDM12,OUT018,2352.8706199999997
FDE24,OUT049,2045.1045700000002
FDW22,OUT045,3193.27667
DRD01,OUT027,2255.03131
NCZ18,OUT027,5149.496940000001
FDN49,OUT045,1669.92627
FDR22,OUT035,2240.084099999999
FDV08,OUT019,262.95771
FDY39,OUT046,2857.9797900000003
FDV36,OUT049,2109.08795
FDO60,OUT045,1406.5025
FDU04,OUT027,3102.8277399999997
FDR20,OUT027,2806.347
FDW19,OUT019,302.07345999999995
FDU40,OUT049,2532.5700399999996
FDK15,OUT045,2017.4738700000003
DRF15,OUT035,2056.78936
FDQ25,OUT017,2804.7157899999997
FDI48,OUT019,242.31791000000004
FDS49,OUT046,2142.3779499999996
FDV22,OUT046,2465.92346
NCV42,OUT046,1892.8361099999997
FDX26,OUT046,2574.48215
FDI33,OUT018,2058.58702
FDZ14,OUT049,2476.2766500000002
FDG10,OUT013,1693.1294000000003
FDM38,OUT018,2101.6975700000003
FDG26,OUT027,4209.12102
FDH46,OUT035,1845.9305
FDN13,OUT018,1401.2426799999998
FDU57,OUT035,2333.4292600000003
NCI06,OUT046,2571.9854
FDM38,OUT045,1612.00167
NCG42,OUT010,368.98636
FDL39,OUT045,3009.28284
FDT31,OUT019,324.27789
FDV59,OUT013,3586.73118
FDB49,OUT035,1742.59834
FDD58,OUT049,1758.41109
DRN59,OUT046,1562.99879
FDX48,OUT049,2552.0114000000003
FDQ11,OUT049,3722.38793
FDY12,OUT049,1911.04574
FDQ11,OUT045,2678.81301
DRI11,OUT017,2311.1915400000003
FDY32,OUT027,4142.50773
FDS51,OUT045,1003.0942799999999
FDR19,OUT010,253.73638
DRB13,OUT018,3094.9380100000003
FDS21,OUT035,1778.5848300000002
FDQ40,OUT045,3067.87324
NCE55,OUT013,2960.11351
FDX43,OUT027,4731.47441
FDS12,OUT049,1999.36411
DRK01,OUT027,2616.79374
FDN25,OUT017,1773.95752
FDB60,OUT046,3382.2307100000007
FDQ13,OUT017,1520.7870699999999
DRK13,OUT045,2840.3028000000004
DRF25,OUT018,1497.9168399999999
NCD42,OUT019,345.81651999999997
FDW25,OUT045,1787.4399700000001
NCV29,OUT027,4327.13407
NCK42,OUT035,3354.7331699999995
DRJ13,OUT027,3308.26033
DRD15,OUT017,3934.17891
FDM27,OUT045,2276.0705900000003
FDZ50,OUT018,1991.8405699999998
FDC04,OUT046,2957.51689
FDF50,OUT049,2183.0583300000003
FDP15,OUT045,2611.4340500000003
FDK46,OUT035,3656.140829999999
FDZ56,OUT018,2599.78255
FDY60,OUT049,2523.51516
FDB10,OUT035,3578.4752599999993
FDR57,OUT045,2300.0060999999996
FDU58,OUT049,2390.6214800000002
FDH02,OUT046,2127.9966700000004
FDP48,OUT013,2501.2441499999995
FDI46,OUT035,3786.304729999999
FDW56,OUT013,2796.3932900000004
NCM19,OUT010,322.14733
FDS50,OUT027,4376.6363
FDK24,OUT013,1936.3794300000002
FDO36,OUT017,2613.4647400000003
FDK45,OUT027,3015.0420099999997
NCL05,OUT045,1421.61616
FDL32,OUT018,1626.0500499999998
FDA28,OUT049,2197.20658
FDY36,OUT018,1524.74858
FDP32,OUT018,1832.7143700000001
FDL50,OUT046,2216.34833
DRC24,OUT049,2613.6644800000004
NCS18,OUT017,1909.1815
FDD16,OUT017,1383.76543
NCV18,OUT013,2282.42898
FDX07,OUT046,2743.92825
NCZ05,OUT027,3245.00933
NCI31,OUT013,1461.2978400000002
FDK14,OUT049,1796.3284000000003
NCR06,OUT045,1113.71695
NCF54,OUT049,3173.03635
DRG23,OUT010,376.90938
FDD53,OUT046,1427.54178
NCM31,OUT027,3024.19676
FDT16,OUT017,3364.0543700000003
FDR40,OUT035,1981.9201500000004
DRG25,OUT017,2951.55798
FDT10,OUT035,1653.41443
FDY32,OUT013,2608.6044
FDN50,OUT035,1880.3856500000002
FDZ35,OUT019,246.01310000000004
NCP54,OUT045,2228.4991800000003
NCD07,OUT035,2012.9131399999999
FDS02,OUT018,1991.8405700000003
DRN59,OUT018,1519.6219199999998
DRB24,OUT013,2471.48289
FDP37,OUT027,3293.2798300000004
DRB01,OUT018,2448.64595
FDR47,OUT046,3182.5572899999997
NCM31,OUT010,348.97907
NCF06,OUT027,5450.338669999999
NCV17,OUT027,3723.1536
FDS10,OUT049,2652.2143000000005
FDN52,OUT035,1876.5905900000002
FDZ48,OUT013,2232.12779
FDJ48,OUT049,2344.18193
DRB13,OUT027,4859.3413
FDV59,OUT017,2457.43451
FDL32,OUT035,1803.2194299999999
FDZ12,OUT035,1787.40668
NCR06,OUT027,2133.68926
FDP51,OUT017,1900.1599099999999
FDY22,OUT013,2549.31491
FDZ38,OUT049,2763.76909
NCO54,OUT035,2419.05114
FDR23,OUT035,2728.41511
FDM38,OUT049,2282.3623999999995
FDS25,OUT013,1813.33959
FDZ22,OUT013,2541.45847
FDZ20,OUT019,313.19232
FDD45,OUT010,292.05317
FDN03,OUT049,2579.87513
NCW30,OUT046,2556.23923
FDY24,OUT027,3597.9499100000003
FDJ26,OUT019,380.17179999999996
FDM15,OUT049,2539.06159
NCW54,OUT027,2021.0691899999997
FDA23,OUT045,1546.12076
FDA39,OUT019,207.13038
FDZ12,OUT017,2347.87712
NCB42,OUT046,2440.25687
FDL16,OUT046,1489.3613100000002
FDO24,OUT019,390.69144000000006
NCP42,OUT046,2416.32136
FDR19,OUT018,2191.18109
DRL01,OUT045,2151.1998
FDV37,OUT046,2791.86585
FDI41,OUT010,297.11325
FDF58,OUT049,2149.00266
NCF43,OUT018,2066.04398
FDN02,OUT049,2459.96455
NCP41,OUT035,2156.35975
NCY17,OUT027,2571.6525
FDL58,OUT027,4747.786509999999
NCA30,OUT027,4223.968360000001
FDE46,OUT018,2087.48274
FDY38,OUT035,3792.7629900000006
NCH29,OUT027,2901.02376
FDO20,OUT045,3836.2064400000004
FDP44,OUT018,1186.25586
FDM02,OUT027,3051.72759
FDJ14,OUT027,3051.72759
FDH04,OUT010,296.81363999999996
DRK23,OUT046,2560.4004799999993
NCW05,OUT046,2099.20082
FDF12,OUT049,1917.5705800000003
FDL51,OUT019,406.8038
FDN03,OUT018,2509.9994200000006
DRJ37,OUT049,2672.5544899999995
FDM12,OUT019,396.94996000000003
FDA16,OUT045,3713.9655600000006
NCB07,OUT017,3028.59104
NCI17,OUT019,379.1730999999999
FDR51,OUT046,2237.4209
FDJ55,OUT045,3268.0127200000006
NCZ17,OUT013,1356.2678899999999
FDU25,OUT013,2265.3179200000004
NCG18,OUT045,2092.3097900000002
DRM11,OUT017,3047.6995
FDH16,OUT035,1703.18298
FDZ04,OUT018,2267.4151899999997
NCX53,OUT035,2419.68365
FDX38,OUT027,3619.9545999999996
FDX09,OUT046,2494.8524700000007
NCW05,OUT018,1823.55962
NCS41,OUT017,2700.78441
FDI26,OUT046,2123.2694899999997
NCZ41,OUT027,3586.59802
NCK06,OUT046,1892.8361099999997
FDX23,OUT027,2448.7125300000002
NCA42,OUT046,2237.7538
FDC20,OUT049,1412.8275999999998
DRC49,OUT018,2098.70147
FDX01,OUT013,2324.640700000001
FDC08,OUT045,3727.64775
FDC02,OUT017,4086.21434
FDK10,OUT045,2549.31491
DRC24,OUT013,2731.64424
FDW16,OUT019,278.37098
NCU06,OUT018,3336.78986
DRA59,OUT045,1877.05665
FDR24,OUT019,308.96448999999996
DRL35,OUT018,1518.22374
FDA49,OUT013,2271.27683
NCC55,OUT046,1273.2093399999999
DRD24,OUT019,273.87683000000004
NCE55,OUT049,3240.0158300000003
FDT33,OUT045,2314.62041
NCT53,OUT013,1653.5808800000002
FDS26,OUT046,2737.00393
FDL22,OUT018,2058.58702
FDP44,OUT017,1375.44293
FDC52,OUT018,1991.8405699999998
FDI53,OUT010,329.80403
FDZ23,OUT046,2590.0618700000005
NCT18,OUT013,3202.8641900000002
FDR13,OUT046,2127.9966700000004
FDB09,OUT010,295.24901
FDZ60,OUT013,2232.12779
FDB11,OUT046,3713.6326599999993
FDC10,OUT018,1622.1551200000001
FDW56,OUT035,2513.0288100000002
FDK14,OUT027,3124.56611
DRE27,OUT027,4106.85414
FDA38,OUT017,3452.505899999999
FDT11,OUT045,2549.21504
FDP15,OUT035,2571.7856600000005
FDV27,OUT035,2940.0396400000004
FDS36,OUT027,3597.9499100000003
FDY40,OUT027,3050.19625
NCF19,OUT049,1743.2974299999998
FDF53,OUT045,2675.45072
FDS14,OUT027,4376.6363
FDE56,OUT046,2050.69729
FDZ19,OUT035,2359.1291399999996
FDZ46,OUT013,2696.35684
FDR16,OUT046,2586.6329999999994
FDG29,OUT018,2206.19488
NCE30,OUT017,2615.62859
FDZ40,OUT046,1679.3140500000002
FDG58,OUT018,2160.7207399999998
DRH03,OUT013,1890.00646
FDZ47,OUT045,2015.9092399999997
FDV04,OUT018,1926.5255899999997
FDZ10,OUT018,2374.5424100000005
FDG46,OUT017,1812.3075999999996
NCF07,OUT045,1624.8183199999999
FDY44,OUT035,2746.62474
FDB21,OUT013,3530.2047599999996
FDS20,OUT035,2409.09743
FDS49,OUT049,1489.5277600000002
FDX55,OUT027,6119.40109
NCQ02,OUT018,2329.4011699999996
FDR25,OUT013,2054.95841
DRG39,OUT045,1211.7892900000002
FDB46,OUT046,2865.80294
NCC30,OUT018,2419.7169399999993
FDE58,OUT035,2604.74276
FDC05,OUT019,363.46022000000005
FDY15,OUT046,2070.40497
FDG14,OUT046,2061.6497
FDL08,OUT049,2806.04739
FDQ47,OUT013,1299.5084399999998
FDN12,OUT035,2042.6078200000004
FDW10,OUT013,2537.19735
FDD02,OUT035,2267.54835
FDX35,OUT010,412.4298099999999
FDT35,OUT046,2837.3732799999993
DRN47,OUT019,400.91147
FDB11,OUT010,540.3965700000001
FDN20,OUT045,2764.70121
FDB59,OUT035,3759.37312
FDJ58,OUT045,3210.6207600000007
FDU60,OUT046,2590.06187
FDS03,OUT049,1444.5529700000002
FDU40,OUT019,315.95538999999997
DRH15,OUT049,1816.73517
FDD04,OUT027,4106.85414
FDQ01,OUT046,3514.3587199999993
FDF28,OUT035,2439.72423
FDD22,OUT010,430.07351
FDY19,OUT046,1472.88276
FDN33,OUT035,1756.3471100000002
FDV36,OUT035,2265.75069
FDW01,OUT010,325.21001
FDJ28,OUT049,3119.9388
FDB17,OUT035,2802.1857499999996
FDM40,OUT049,2196.2078800000004
FDV46,OUT045,1929.6215600000003
FDQ44,OUT049,2040.8101600000002
NCD42,OUT046,1780.31591
DRH37,OUT046,1475.9787299999998
FDR10,OUT018,2483.93335
NCD06,OUT027,2021.0691899999997
FDI53,OUT046,2488.16118
FDG16,OUT035,2727.24996
DRB25,OUT046,1484.36781
FDY09,OUT046,2511.7970800000003
FDX48,OUT045,2354.7015699999997
FDC03,OUT010,362.12862
FDT47,OUT035,2111.71786
FDW44,OUT027,4366.249819999999
FDT24,OUT017,1370.5825900000002
FDT12,OUT019,421.61785
NCS38,OUT035,1946.53288
FDO39,OUT035,2971.69843
FDA13,OUT046,1855.7510500000003
FDO48,OUT035,2572.0852700000005
DRJ01,OUT017,2088.71447
FDD53,OUT018,2071.90302
NCT05,OUT049,2677.0819299999994
FDQ51,OUT045,1499.7810800000002
FDU60,OUT013,2498.61424
FDC59,OUT046,1246.2777300000002
FDP36,OUT035,1371.01536
NCM19,OUT017,1781.28132
FDL16,OUT035,1320.0816599999998
FDE50,OUT018,1914.8740899999998
NCR18,OUT013,1470.78549
NCD30,OUT035,2561.23273
FDH31,OUT013,2359.82823
FDD56,OUT019,340.92288999999994
FDC47,OUT049,3114.2794999999996
FDZ21,OUT045,1789.2043399999998
FDM01,OUT049,1941.9055699999997
FDF24,OUT013,1585.30309
FDW23,OUT017,1371.08194
FDY52,OUT018,2267.41519
DRH37,OUT027,3308.26033
DRO47,OUT027,2844.06457
FDR25,OUT049,2712.60236
FDQ24,OUT027,2991.9720399999997
DRJ51,OUT018,2683.2405800000006
NCU06,OUT035,3164.81372
NCV18,OUT018,1785.1096700000003
NCC06,OUT027,2987.6110500000004
FDZ01,OUT018,2035.8499499999998
FDT14,OUT017,1749.95543
FDD11,OUT019,548.38617
FDN09,OUT017,4017.57036
NCO18,OUT010,457.97052999999994
FDZ50,OUT045,3306.5958299999998
FDS44,OUT013,3351.2377199999996
FDI36,OUT045,2890.03806
FDA26,OUT010,372.08233000000007
NCY53,OUT049,2220.7093199999995
FDF32,OUT049,2880.9498900000003
FDF59,OUT010,346.38245
FDB20,OUT046,2030.0242000000003
DRH11,OUT035,1939.67514
FDT03,OUT049,2019.0717899999995
NCH06,OUT035,3572.88254
FDR55,OUT049,3607.90362
FDI10,OUT035,2571.25302
FDZ12,OUT045,2023.7323900000004
FDM12,OUT049,2552.0114
DRB25,OUT045,1921.6652500000005
NCS41,OUT013,2325.14005
NCT53,OUT049,2192.74572
NCD55,OUT013,1297.94381
FDY08,OUT049,3257.8259800000005
NCP55,OUT049,1969.1034999999997
FDA33,OUT013,2796.6929
FDQ33,OUT013,3080.3902800000005
FDE45,OUT027,5037.1099
FDT26,OUT013,2107.9228
NCV53,OUT049,2466.7889999999998
FDK60,OUT027,3597.9499100000003
NCJ29,OUT046,2171.6731499999996
FDI15,OUT045,4579.638720000001
FDX21,OUT013,2696.35684
FDV49,OUT019,470.92033999999995
DRO59,OUT046,1593.4924300000002
FDZ14,OUT045,1911.1456099999996
FDP32,OUT027,3561.56394
FDC33,OUT017,3336.9563100000005
FDT14,OUT010,354.27217999999993
NCN54,OUT027,1971.13419
FDR57,OUT027,4278.23106
DRK12,OUT046,1257.8959399999999
FDX52,OUT049,3167.67666
FDX08,OUT010,312.29349
FDP10,OUT010,437.26415
NCP50,OUT045,1555.37538
NCL06,OUT013,3415.0546500000005
FDP25,OUT013,2372.31198
FDE53,OUT013,1815.10396
FDL27,OUT017,1810.54323
FDC35,OUT049,2990.3075400000002
DRJ47,OUT010,352.64097
FDD16,OUT018,2060.58442
NCN42,OUT049,2648.3526599999996
FDC38,OUT027,3355.76516
NCO07,OUT045,2921.16421
FDQ20,OUT049,1476.2783399999998
FDI32,OUT046,1522.9509199999998
FDN20,OUT010,312.29348999999996
DRJ51,OUT027,4376.6363
FDU08,OUT045,1221.9427400000002
DRN37,OUT019,304.57021
FDD05,OUT010,301.0081799999999
FDW15,OUT046,2193.8442900000005
FDI52,OUT046,1889.3406600000003
DRM11,OUT049,2708.1415
NCO06,OUT045,1086.4191500000002
FDU38,OUT049,2896.8958
FDU59,OUT018,2267.0822900000003
FDJ10,OUT046,2224.33793
FDM13,OUT049,2095.63879
NCJ30,OUT019,407.30315
FDM45,OUT018,1496.4520799999996
FDP36,OUT045,1137.31956
NCD30,OUT010,326.87451
FDN48,OUT017,1478.80838
FDY32,OUT049,1756.5135599999999
FDU47,OUT046,2670.8567
FDF17,OUT019,290.72157
FDP34,OUT017,2478.7734
FDA47,OUT049,2369.51562
DRD27,OUT027,4106.85414
FDW38,OUT045,1311.85903
FDZ15,OUT019,361.22979
FDZ03,OUT027,4819.82607
NCN19,OUT049,2927.6224700000002
FDG02,OUT035,2476.5429699999995
FDS31,OUT035,2296.2110399999997
FDW43,OUT019,346.34916
FDZ47,OUT010,239.82116000000002
FDO57,OUT017,2489.2264600000003
NCL07,OUT013,1500.67991
NCV42,OUT013,2242.04821
FDP40,OUT017,1174.83739
FDP48,OUT019,458.23684999999995
FDH21,OUT017,2660.2371899999994
NCP02,OUT049,2075.4317600000004
FDK24,OUT049,1768.0651899999998
FDC41,OUT045,1157.6930399999999
FDF08,OUT017,1428.4073199999998
FDO49,OUT017,1802.4204700000003
FDS56,OUT027,5456.6970599999995
FDX46,OUT018,1311.6925800000001
FDQ07,OUT013,3525.97693
FDC32,OUT010,272.67839
FDT21,OUT019,376.04384
FDG58,OUT045,2359.29559
FDW14,OUT049,2413.1920999999998
DRA12,OUT027,3202.1318099999994
FDV27,OUT013,2210.75561
DRD25,OUT013,2318.3156
DRF48,OUT027,3308.2603299999996
FDX24,OUT017,1370.5825900000002
DRJ51,OUT046,3209.3890300000003
FDE45,OUT045,2721.7904
FDE14,OUT046,2250.96993
FDG53,OUT045,1617.96058
FDT08,OUT046,2168.94337
DRC27,OUT027,4376.6363
FDG20,OUT035,2370.08155
FDC21,OUT046,2109.22111
FDV31,OUT018,2156.8923900000004
FDB58,OUT045,1982.1198900000004
FDV23,OUT046,2692.79481
FDA25,OUT019,291.02118
FDC15,OUT046,2330.5663200000004
FDU47,OUT049,2764.43489
FDE23,OUT013,1425.1781899999999
FDS08,OUT013,2796.3932900000004
FDW03,OUT027,3489.7241200000003
FDJ60,OUT018,2176.1673
FDM34,OUT017,2040.3108100000002
FDW33,OUT013,2501.81008
FDZ40,OUT013,1815.10396
FDE33,OUT018,1143.4449200000001
NCC06,OUT010,368.98636
FDU11,OUT046,2490.0254200000004
FDL44,OUT017,2655.90949
NCZ29,OUT017,1972.6655299999995
FDG28,OUT010,371.41653
FDL12,OUT018,1965.70792
FDD52,OUT017,1618.3267699999997
FDO15,OUT013,2105.7922399999998
NCN29,OUT027,2688.76672
FDW36,OUT013,1936.3794300000002
FDB21,OUT046,2833.41177
FDZ28,OUT013,2159.5222999999996
FDY10,OUT035,2545.0537900000004
DRG39,OUT017,1168.54558
FDN28,OUT013,1574.58371
FDV15,OUT035,1862.2426
DRI13,OUT035,2238.2864400000003
FDH20,OUT046,2251.1030899999996
FDY51,OUT013,3072.60042
FDE16,OUT013,2861.44195
FDX40,OUT018,2166.41333
FDC48,OUT018,1654.9790600000001
FDS14,OUT046,2391.58689
FDX56,OUT017,3739.698729999999
FDI10,OUT046,2329.16814
FDI14,OUT013,2275.83756
DRM48,OUT013,1718.16348
NCH07,OUT027,4073.3976900000002
FDY26,OUT013,2107.9228
FDD02,OUT027,3124.56611
FDM12,OUT046,2854.38447
DRF01,OUT010,318.38556000000005
FDV36,OUT046,2027.6273200000003
DRI59,OUT013,2656.27568
FDV03,OUT018,1695.1268000000005
FDO39,OUT017,2937.2432799999997
NCB07,OUT018,2638.46553
FDH38,OUT027,3268.5786499999995
FDZ13,OUT035,2591.49334
NCZ30,OUT046,1892.8361099999997
NCA06,OUT035,2154.5953799999997
FDB04,OUT049,2402.6724600000007
FDN50,OUT013,1331.0673599999998
NCG06,OUT049,3832.3448000000003
NCY17,OUT018,1281.43197
FDC23,OUT046,2671.72224
FDK33,OUT049,2719.95945
FDR03,OUT049,2632.40675
FDZ07,OUT045,1177.8334899999998
FDO38,OUT013,2286.29062
FDS59,OUT046,2374.87531
DRM11,OUT019,443.95544
FDX52,OUT027,4648.88192
DRJ35,OUT018,1449.1469900000002
NCP53,OUT046,3227.33234
FDW15,OUT019,393.58767
DRI47,OUT045,2453.2066800000002
DRZ11,OUT035,1797.6599999999999
FDS02,OUT013,2066.17714
DRD49,OUT018,2692.7282299999997
FDW38,OUT049,2427.73983
FDR21,OUT019,376.04383999999993
FDE40,OUT013,1842.66808
