user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
42283,0,29.0,O,578.0,0,0,0,0,0,180,0,0,16,1,1,1,1,0,0,Weekly,0,0,1,0,Cancer,0,0,68.0,2.27,0
52613,0,21.0,na,701.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,,0.0,0
9622,0,25.0,na,,0,0,27,0,0,65,0,0,1,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,1,0,17.0,0.5700000000000001,1
32820,1,39.0,R,522.0,12,1,8,12,2,147,65,0,24,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,44.0,1.47,1
725,0,40.0,R,614.0,3,0,148,3,0,269,0,0,17,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,64.0,2.13,0
46856,0,22.0,R,652.0,6,1,198,6,0,301,0,0,61,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,65.0,2.17,0
64047,0,34.0,na,,0,0,9,0,0,5,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,4.0,0.13,0
61439,0,21.0,R,570.0,0,0,5,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,3.0,0.1,0
27152,0,52.0,na,509.0,1,1,24,1,0,78,0,0,8,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,20.0,0.77,0
2572,0,27.0,R,567.0,0,0,172,0,0,217,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,1,43.0,1.4300000000000002,1
64314,0,52.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
3599,1,36.0,na,,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,2.0,0.13,0
51797,0,23.0,na,516.0,2,0,15,2,0,10,0,0,4,1,0,0,0,1,3,Monthly,0,0,0,0,Sagittarius,0,0,3.0,0.1,0
56605,1,28.0,R,448.0,8,0,20,8,0,51,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,1,0,16.0,0.53,1
32867,0,57.0,O,624.0,54,0,69,54,0,249,0,0,36,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,63.0,2.1,0
50443,0,50.0,na,498.0,5,0,71,5,0,136,0,0,5,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,29.0,1.0,1
42188,1,29.0,na,476.0,1,1,12,1,0,31,0,0,4,1,1,1,1,0,3,Weekly,0,0,0,0,na,1,0,2.0,0.06999999999999999,0
29143,1,37.0,O,556.0,4,0,17,4,0,145,0,0,11,1,0,0,1,0,0,Bi-Weekly,0,0,1,0,Taurus,0,0,42.0,1.4,0
51263,1,30.0,R,503.0,16,1,69,16,0,151,0,0,8,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,39.0,1.3,1
37159,0,22.0,na,535.0,0,0,0,0,0,6,0,0,2,1,0,0,1,0,2,na,0,0,0,0,Taurus,0,0,,0.0,0
2601,0,42.0,R,486.0,0,0,42,0,0,179,0,0,14,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,43.0,1.4300000000000002,1
9454,1,25.0,R,490.0,16,3,23,16,0,76,0,0,14,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,17.0,0.5700000000000001,1
13207,1,22.0,na,521.0,0,0,0,0,0,111,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,39.0,1.3,0
13489,1,48.0,na,,0,0,12,0,0,22,0,0,2,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
50292,0,39.0,na,,0,0,6,0,0,128,0,0,1,1,0,0,0,1,2,na,0,0,0,0,Gemini,0,0,46.0,1.53,0
43818,0,43.0,O,552.0,0,0,0,0,0,109,0,0,10,1,1,1,0,1,3,Semi-Monthly,0,0,0,0,Scorpio,0,0,45.0,1.5,0
33990,0,33.0,O,554.0,49,4,56,49,0,263,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,1,57.0,1.9,0
38562,0,35.0,R,460.0,1,0,70,1,0,260,0,0,20,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,60.0,2.0,1
60703,0,26.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Taurus,1,0,,0.0,0
10006,0,27.0,R,399.0,10,1,93,10,0,154,0,0,24,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,34.0,1.13,1
67144,1,23.0,R,561.0,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.0,0.0,1
19296,1,30.0,O,458.0,0,0,0,0,0,226,0,0,21,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Libra,0,0,66.0,2.2,0
49950,0,19.0,na,632.0,0,0,0,0,0,219,0,0,8,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,69.0,2.3,0
22223,1,25.0,O,518.0,2,0,2,2,0,15,0,0,1,1,1,1,1,0,2,Monthly,0,1,0,0,Libra,0,0,1.0,0.03,1
55732,0,25.0,na,,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Taurus,0,0,,0.0,0
42800,1,23.0,na,479.0,0,0,0,0,0,10,0,0,2,1,0,0,1,1,2,Weekly,0,0,0,0,Taurus,0,0,4.0,0.13,0
1052,1,47.0,R,,0,0,31,0,0,50,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,18.0,0.6,0
12135,1,43.0,na,552.0,0,0,0,0,0,73,0,0,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,36.0,1.2,0
58742,0,26.0,na,524.0,6,0,10,6,0,5,0,0,3,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,1,0,12.0,0.4,0
3148,0,24.0,R,654.0,6,0,163,6,0,290,0,0,44,1,1,1,0,1,0,na,0,0,0,0,Cancer,1,0,67.0,2.23,0
7130,0,20.0,na,687.0,0,0,5,0,0,15,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,3.0,0.1,0
46266,0,22.0,na,579.0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,Weekly,0,0,0,1,Aquarius,1,0,,0.0,0
8878,1,26.0,na,,0,0,10,0,0,17,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.0,0.16999999999999998,0
46406,0,48.0,R,,42,2,46,42,0,158,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,47.0,1.5699999999999998,1
49735,1,26.0,na,531.0,0,0,0,0,0,8,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,1,10.0,0.33,0
16514,0,26.0,R,591.0,0,0,0,0,2,206,0,0,22,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,67.0,2.23,0
131,0,32.0,R,413.0,10,0,0,10,1,192,0,0,9,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,49.0,1.63,1
7310,1,46.0,R,481.0,1,0,2,1,0,3,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,,0.0,0
51090,1,21.0,na,514.0,0,0,1,0,0,5,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,,0.0,0
16690,0,30.0,O,548.0,0,0,146,0,0,137,0,0,11,1,0,0,1,0,0,Weekly,0,0,0,0,na,1,0,37.0,1.23,1
62974,0,30.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,2.0,0.06999999999999999,0
616,0,37.0,na,,0,0,0,0,1,275,0,0,8,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,75.0,2.5,0
54826,0,36.0,na,431.0,0,0,13,0,0,24,0,0,7,1,0,0,1,0,0,na,0,0,0,0,Scorpio,0,0,6.0,0.2,1
28452,1,35.0,R,,0,0,0,0,1,199,0,0,21,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,1,1,66.0,2.2,0
42814,1,36.0,R,504.0,0,0,4,0,0,158,0,0,34,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Virgo,0,0,27.0,0.9,1
48148,1,22.0,na,627.0,0,0,17,0,0,49,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,14.0,0.74,0
55262,1,42.0,na,470.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
48511,1,30.0,na,526.0,4,0,0,4,0,10,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,10.0,0.33,0
6399,0,45.0,na,,0,0,0,0,0,191,0,0,25,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,59.0,1.97,0
8593,0,26.0,R,573.0,0,0,0,0,0,141,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,60.0,2.0,0
23014,1,26.0,na,,2,0,7,2,0,17,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,6.0,0.2,0
66935,0,24.0,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,75.0,2.5,0
45233,1,26.0,R,589.0,0,0,0,0,1,164,0,1,6,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,41.0,1.37,0
7405,1,31.0,R,528.0,0,0,0,0,0,199,0,0,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,35.0,1.17,0
47676,0,42.0,na,,1,0,33,1,0,86,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,22.0,0.73,0
47074,1,36.0,R,657.0,60,4,120,60,0,291,0,0,27,1,1,1,0,1,0,Monthly,0,0,0,0,na,1,0,67.0,2.23,1
23353,0,36.0,R,595.0,10,0,92,10,0,189,0,0,7,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,49.0,1.63,0
45357,0,45.0,O,574.0,0,0,26,0,0,49,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,13.0,0.65,0
42881,0,31.0,O,572.0,11,1,34,11,0,51,0,0,17,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,16.0,0.8,1
34395,0,48.0,R,652.0,0,0,0,0,4,229,4,27,36,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,63.0,2.1,0
32597,1,22.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
20848,0,21.0,R,528.0,0,0,46,0,0,118,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,1,0,0,Aquarius,0,0,47.0,1.5699999999999998,1
63704,1,26.0,na,500.0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Taurus,1,0,3.0,0.43,0
3300,0,35.0,na,534.0,0,0,33,0,0,55,0,0,2,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,18.0,0.6,1
10745,0,47.0,O,474.0,10,0,17,10,0,48,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,10.0,0.63,0
34485,0,36.0,na,505.0,14,1,18,14,0,77,0,0,7,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,17.0,0.85,0
25822,1,29.0,R,539.0,1,1,12,1,0,81,0,0,8,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,16.0,0.53,1
45279,1,41.0,R,491.0,0,0,0,0,0,232,0,0,13,1,0,0,1,0,0,Weekly,0,0,0,0,Cancer,0,0,83.0,2.77,1
34106,1,45.0,R,500.0,0,0,46,0,0,223,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,56.0,1.87,0
67233,1,21.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,1,0,0,Pisces,0,0,,0.0,0
4250,0,26.0,na,556.0,0,0,7,0,0,26,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,1,0,8.0,0.27,0
28978,1,26.0,R,674.0,0,0,48,0,0,197,0,0,40,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Aries,1,0,41.0,1.37,0
33578,0,25.0,R,547.0,0,0,12,0,0,212,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,57.0,1.9,0
23627,0,25.0,na,557.0,35,2,77,35,0,195,0,0,9,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,43.0,1.4300000000000002,1
64202,1,36.0,na,424.0,0,0,9,0,0,19,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,1.0,0.03,0
67978,1,30.0,na,504.0,1,0,5,1,0,16,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.0,0.03,0
3821,0,30.0,R,520.0,0,0,0,0,0,217,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,62.0,2.07,0
55936,0,32.0,R,,0,0,8,0,0,17,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,4.0,0.29,0
12302,1,30.0,R,458.0,5,1,75,5,0,197,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,21.0,0.7,0
25029,0,32.0,na,,0,0,111,0,0,263,0,0,12,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,61.0,2.03,0
53068,0,31.0,na,515.0,0,0,4,0,0,17,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,10.0,0.33,0
66775,0,30.0,O,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,Scorpio,0,0,44.0,1.47,0
3856,0,43.0,R,610.0,0,0,0,0,2,101,0,0,30,1,1,1,1,0,0,Semi-Monthly,0,1,0,0,Taurus,0,0,22.0,0.73,0
43779,0,36.0,R,435.0,49,0,56,49,0,243,0,0,11,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,1,0,56.0,1.87,0
49937,0,25.0,O,,0,0,0,0,0,42,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,19.0,0.63,0
49200,1,38.0,R,522.0,0,0,0,0,0,188,0,0,16,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,58.0,1.93,0
51870,1,31.0,R,550.0,0,0,24,0,0,137,0,0,13,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,33.0,1.1,1
50692,0,28.0,R,514.0,5,3,101,5,0,146,0,0,19,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,21.0,0.7,1
55317,0,50.0,na,547.0,0,0,0,0,0,11,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,13.0,0.43,0
53886,0,32.0,R,527.0,0,0,65,0,0,119,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,38.0,1.27,0
1555,0,36.0,O,522.0,0,0,0,0,1,233,0,0,12,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,1,0,80.0,2.67,0
45434,1,24.0,na,534.0,0,0,8,0,0,26,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,7.0,0.23,0
42691,0,36.0,R,547.0,4,0,37,4,0,244,0,0,16,1,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,63.0,2.1,1
61966,0,23.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
52799,1,31.0,O,642.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.0,1.0,1
3562,0,41.0,na,557.0,0,0,0,0,0,192,0,0,10,1,1,1,1,0,2,na,0,0,0,0,Libra,0,1,55.0,1.83,0
47486,1,42.0,R,554.0,1,1,21,1,0,23,0,0,10,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,7.0,0.23,0
24979,1,26.0,O,445.0,0,0,0,0,1,222,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,75.0,2.5,1
19112,0,30.0,O,,0,0,36,0,0,103,0,0,0,1,0,0,0,1,0,Monthly,0,0,1,0,Leo,0,0,43.0,1.4300000000000002,1
5453,1,19.0,na,621.0,0,0,0,0,0,38,0,0,3,1,0,0,1,1,2,Weekly,0,0,0,0,Virgo,0,0,20.0,0.67,0
31740,0,61.0,R,,0,0,0,0,0,204,0,0,13,1,1,1,0,1,2,na,0,0,0,0,Pisces,0,0,61.0,2.03,0
61803,1,29.0,na,,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,2.0,0.06999999999999999,1
42115,0,39.0,R,474.0,14,0,28,14,0,99,0,0,30,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,24.0,0.83,1
41437,0,23.0,na,592.0,0,0,44,0,0,107,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,21.0,0.7,0
69615,1,39.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
29971,1,26.0,na,,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0.5,0
21292,0,34.0,R,618.0,0,0,100,0,0,150,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,46.0,1.53,0
22491,1,22.0,na,,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,6.0,0.2,0
68435,1,32.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,1,0,,0.0,0
36891,0,29.0,O,572.0,14,1,68,14,0,242,0,0,20,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,59.0,1.97,0
9495,1,31.0,na,442.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,,0.0,0
27929,0,37.0,R,520.0,0,0,61,0,0,300,0,0,55,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,63.0,2.1,0
13791,0,30.0,O,542.0,0,0,62,0,0,177,0,0,9,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,1,0,42.0,1.4,0
14164,0,58.0,na,,5,0,14,5,0,17,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,8.0,0.47,0
714,0,51.0,na,520.0,0,0,0,0,0,139,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,1,67.0,2.23,0
29325,1,25.0,R,,0,0,11,0,0,20,0,0,1,1,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,9.0,0.3,0
67724,1,27.0,na,,1,0,2,1,0,5,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,1.0,0.08999999999999998,0
27496,1,32.0,R,553.0,0,0,0,0,0,181,0,0,4,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,59.0,1.97,0
42311,0,20.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,1,0,0,na,0,0,1.0,0.06,0
29173,0,32.0,na,521.0,5,1,40,5,0,85,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,23.0,0.77,1
21279,0,37.0,R,561.0,0,0,0,0,0,187,1,0,5,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,Leo,0,1,63.0,2.1,0
53947,0,33.0,na,527.0,0,0,54,0,0,155,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,0,41.0,1.37,0
5296,0,28.0,R,605.0,0,0,188,0,0,220,0,0,45,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,44.0,1.47,1
53017,1,25.0,R,552.0,0,0,0,0,0,75,0,0,12,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,0,0,25.0,0.83,0
67318,0,31.0,na,445.0,0,0,9,0,0,5,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,6.0,0.2,0
13475,0,34.0,R,,2,0,21,2,0,53,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,14.0,0.47,1
67321,0,24.0,na,454.0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
11068,1,36.0,na,581.0,0,0,0,0,0,266,0,0,4,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,67.0,2.23,0
51939,0,22.0,O,610.0,0,0,8,0,0,12,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,4.0,0.16,1
1606,1,51.0,na,497.0,0,0,0,0,0,149,0,0,8,1,1,1,1,0,2,na,0,0,0,0,Aries,1,0,39.0,1.3,0
42262,0,38.0,R,642.0,44,3,75,44,0,137,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,68.0,2.27,1
67324,0,24.0,na,,0,0,2,0,0,5,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,1.0,0.05,0
32970,0,27.0,na,513.0,0,0,84,0,0,182,0,0,14,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,45.0,1.5,0
12385,0,46.0,R,,0,0,0,0,1,189,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,68.0,2.27,0
11596,1,45.0,O,527.0,25,2,87,24,0,238,0,0,25,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,60.0,2.0,1
50679,0,31.0,na,,3,1,4,2,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.0,0.06999999999999999,1
60197,0,19.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,,0.0,0
10796,0,22.0,na,655.0,0,0,22,0,0,30,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,9.0,0.3,1
28650,1,27.0,O,531.0,1,1,0,1,0,28,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,15.0,0.5,0
46135,1,24.0,na,572.0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,2.0,0.06999999999999999,0
46234,0,23.0,na,575.0,0,0,8,0,0,21,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,6.0,0.2,0
55299,0,35.0,na,556.0,0,0,0,0,1,213,0,0,22,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,59.0,1.97,0
8402,0,38.0,O,431.0,57,0,71,56,0,324,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,69.0,2.3,0
1175,1,36.0,na,538.0,1,0,13,1,0,59,0,0,6,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Aquarius,1,0,26.0,0.87,0
67075,0,47.0,na,,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
26115,0,43.0,na,477.0,19,1,26,18,0,205,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,54.0,1.8,1
53722,1,19.0,R,525.0,0,0,32,0,0,167,0,0,13,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,1,39.0,1.3,1
35241,0,56.0,R,594.0,3,0,127,3,0,284,0,0,69,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,66.0,2.2,1
64893,1,42.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,2.0,0.06999999999999999,0
12711,1,25.0,R,418.0,1,1,29,1,0,272,0,0,10,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,1,62.0,2.07,0
6159,1,26.0,na,644.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,2.0,0.06999999999999999,0
60317,1,23.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.0,0.0,0
46268,0,27.0,R,722.0,39,6,85,38,0,250,0,0,42,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,52.0,1.73,1
12868,1,38.0,R,554.0,20,3,0,20,0,164,0,0,31,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,44.0,1.47,1
12578,0,39.0,R,528.0,17,1,21,17,0,115,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,35.0,1.17,0
37711,0,18.0,na,,0,0,78,0,0,192,0,0,13,1,1,1,0,1,2,Monthly,0,0,0,0,Sagittarius,1,0,54.0,1.8,1
1447,0,46.0,na,541.0,2,1,100,2,0,190,0,0,13,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,Virgo,1,0,51.0,1.7,1
48295,1,26.0,R,554.0,0,0,0,0,0,170,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,37.0,1.23,0
38433,0,24.0,R,548.0,1,0,78,1,0,125,0,0,16,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,31.0,1.03,1
52820,1,28.0,na,487.0,0,0,0,0,6,224,0,0,16,1,1,1,1,0,2,Weekly,0,0,0,0,Gemini,0,0,59.0,1.97,0
16371,0,28.0,na,,0,0,4,0,0,36,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,22.0,0.73,0
11922,0,22.0,R,562.0,0,0,0,0,0,233,0,0,20,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,68.0,2.27,1
17049,1,33.0,O,634.0,0,0,0,0,0,254,0,0,32,1,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,65.0,2.17,0
34372,0,28.0,R,495.0,1,0,19,0,0,30,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Pisces,0,0,9.0,0.3,1
19269,1,27.0,na,523.0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,,0.0,0
31657,0,32.0,R,,0,0,32,0,0,60,0,0,0,1,1,1,1,0,0,na,0,0,0,0,na,0,0,27.0,0.9,0
60137,0,28.0,na,,0,0,11,0,0,6,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,na,1,0,6.0,0.2,0
